Date,StoreID,ProductID,QuantitySold,SalesPrice,HasPromotion,Category,ShelfLife,UnitPrice,Region,Size,FootfallCategory,Temperature,Rainfall,IsUnseasonablyWarm,CompetitorPriceIndex,PromoIntensity,DiscountPct,ExpectedUplift,DayOfWeek,IsWeekend,Month,Week,DayOfMonth,Lag7_Sales,Lag14_Sales,RollingMean7
2025-10-14,S016,SKU_LEA04,18,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,17.0,1.2,0,1.0,0.0,0.0,0.0,1,0,10,42,14,18.0,14.0,14.428571428571429
2025-10-15,S016,SKU_LEA04,14,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,13.7,0.0,0,1.0,0.0,0.0,0.0,2,0,10,42,15,12.0,15.0,14.714285714285714
2025-10-16,S016,SKU_LEA04,12,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,15.9,4.7,0,1.0,0.0,0.0,0.0,3,0,10,42,16,12.0,11.0,14.714285714285714
2025-10-17,S016,SKU_LEA04,17,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,19.3,1.3,0,1.0,0.0,0.0,0.0,4,0,10,42,17,9.0,15.0,15.857142857142858
2025-10-18,S016,SKU_LEA04,13,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,14.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,42,18,17.0,21.0,15.285714285714286
2025-10-19,S016,SKU_LEA04,20,1.88,0,Leafy Salads,4,1.882539847008334,Midlands,Extra,Medium,14.0,3.5,0,1.0,0.0,0.0,0.0,6,1,10,42,19,16.0,17.0,15.857142857142858
2025-09-22,S016,SKU_ROO01,19,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,14.9,2.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,19.0
2025-09-23,S016,SKU_ROO01,12,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,19.1,5.0,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,15.5
2025-09-24,S016,SKU_ROO01,16,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,20.1,3.8,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,15.666666666666666
2025-09-25,S016,SKU_ROO01,11,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,18.0,2.9,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,14.5
2025-09-26,S016,SKU_ROO01,20,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,17.6,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,15.6
2025-09-27,S016,SKU_ROO01,13,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,14.4,3.0,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,15.166666666666666
2025-09-28,S016,SKU_ROO01,19,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,15.7,2.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,15.714285714285714
2025-09-29,S016,SKU_ROO01,17,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,17.4,3.4,0,1.0,0.0,0.0,0.0,0,0,9,40,29,19.0,,15.428571428571429
2025-09-30,S016,SKU_ROO01,14,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,16.2,4.2,0,1.0,0.0,0.0,0.0,1,0,9,40,30,12.0,,15.714285714285714
2025-10-01,S016,SKU_ROO01,13,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,13.7,1.7,0,1.0,0.0,0.0,0.0,2,0,10,40,1,16.0,,15.285714285714286
2025-10-02,S016,SKU_ROO01,17,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,14.6,0.0,0,1.0,0.0,0.0,0.0,3,0,10,40,2,11.0,,16.142857142857142
2025-10-03,S016,SKU_ROO01,12,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,15.8,1.8,0,1.0,0.0,0.0,0.0,4,0,10,40,3,20.0,,15.0
2025-10-04,S016,SKU_ROO01,13,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,19.0,3.9,0,1.0,0.0,0.0,0.0,5,1,10,40,4,13.0,,15.0
2025-10-05,S016,SKU_ROO01,16,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,14.0,5.8,0,1.0,0.0,0.0,0.0,6,1,10,40,5,19.0,,14.571428571428571
2025-10-06,S016,SKU_ROO01,16,1.2,1,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,18.4,2.9,0,1.0,0.0,0.15,1.3,0,0,10,41,6,17.0,19.0,14.428571428571429
2025-10-07,S016,SKU_ROO01,17,1.2,1,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,15.5,0.6,0,1.0,0.0,0.15,1.3,1,0,10,41,7,14.0,12.0,14.857142857142858
2025-10-08,S016,SKU_ROO01,13,1.2,1,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,15.3,3.6,0,1.0,0.0,0.15,1.3,2,0,10,41,8,13.0,16.0,14.857142857142858
2025-10-09,S016,SKU_ROO01,18,1.2,1,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,19.8,4.3,0,1.0,0.0,0.15,1.3,3,0,10,41,9,17.0,11.0,15.0
2025-10-10,S016,SKU_ROO01,11,1.2,1,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,15.0,0.3,0,1.0,0.0,0.15,1.3,4,0,10,41,10,12.0,20.0,14.857142857142858
2025-10-11,S016,SKU_ROO01,14,1.2,1,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,16.3,0.3,0,1.0,0.0,0.15,1.3,5,1,10,41,11,13.0,13.0,15.0
2025-10-12,S016,SKU_ROO01,25,1.2,1,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,16.6,2.8,0,1.0,0.0,0.15,1.3,6,1,10,41,12,16.0,19.0,16.285714285714285
2025-10-13,S016,SKU_ROO01,19,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,16.0,17.0,16.714285714285715
2025-10-14,S016,SKU_ROO01,8,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,17.0,1.2,0,1.0,0.0,0.0,0.0,1,0,10,42,14,17.0,14.0,15.428571428571429
2025-10-15,S016,SKU_ROO01,11,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,13.7,0.0,0,1.0,0.0,0.0,0.0,2,0,10,42,15,13.0,13.0,15.142857142857142
2025-10-16,S016,SKU_ROO01,19,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,15.9,4.7,0,1.0,0.0,0.0,0.0,3,0,10,42,16,18.0,17.0,15.285714285714286
2025-10-17,S016,SKU_ROO01,13,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,19.3,1.3,0,1.0,0.0,0.0,0.0,4,0,10,42,17,11.0,12.0,15.571428571428571
2025-10-18,S016,SKU_ROO01,14,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,14.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,42,18,14.0,13.0,15.571428571428571
2025-10-19,S016,SKU_ROO01,15,1.41,0,Root Vegetables,14,1.409652721226642,Midlands,Extra,Medium,14.0,3.5,0,1.0,0.0,0.0,0.0,6,1,10,42,19,25.0,16.0,14.142857142857142
2025-09-22,S016,SKU_ROO02,24,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,14.9,2.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,24.0
2025-09-23,S016,SKU_ROO02,27,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,19.1,5.0,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,25.5
2025-09-24,S016,SKU_ROO02,14,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,20.1,3.8,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,21.666666666666668
2025-09-25,S016,SKU_ROO02,13,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,18.0,2.9,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,19.5
2025-09-26,S016,SKU_ROO02,19,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,17.6,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,19.4
2025-09-27,S016,SKU_ROO02,10,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,14.4,3.0,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,17.833333333333332
2025-09-28,S016,SKU_ROO02,17,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,15.7,2.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,17.714285714285715
2025-09-29,S016,SKU_ROO02,12,1.41,1,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,17.4,3.4,0,1.0,0.0,0.1,1.3,0,0,9,40,29,24.0,,16.0
2025-09-30,S016,SKU_ROO02,10,1.41,1,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,16.2,4.2,0,1.0,0.0,0.1,1.3,1,0,9,40,30,27.0,,13.571428571428571
2025-10-01,S016,SKU_ROO02,22,1.41,1,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,13.7,1.7,0,1.0,0.0,0.1,1.3,2,0,10,40,1,14.0,,14.714285714285714
2025-10-02,S016,SKU_ROO02,21,1.41,1,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,14.6,0.0,0,1.0,0.0,0.1,1.3,3,0,10,40,2,13.0,,15.857142857142858
2025-10-03,S016,SKU_ROO02,14,1.41,1,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,15.8,1.8,0,1.0,0.0,0.1,1.3,4,0,10,40,3,19.0,,15.142857142857142
2025-10-04,S016,SKU_ROO02,15,1.41,1,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,19.0,3.9,0,1.0,0.0,0.1,1.3,5,1,10,40,4,10.0,,15.857142857142858
2025-10-05,S016,SKU_ROO02,20,1.41,1,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,14.0,5.8,0,1.0,0.0,0.1,1.3,6,1,10,40,5,17.0,,16.285714285714285
2025-10-06,S016,SKU_ROO02,10,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,18.4,2.9,0,1.0,0.0,0.0,0.0,0,0,10,41,6,12.0,24.0,16.0
2025-10-07,S016,SKU_ROO02,14,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,15.5,0.6,0,1.0,0.0,0.0,0.0,1,0,10,41,7,10.0,27.0,16.571428571428573
2025-10-08,S016,SKU_ROO02,14,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,15.3,3.6,0,1.0,0.0,0.0,0.0,2,0,10,41,8,22.0,14.0,15.428571428571429
2025-10-09,S016,SKU_ROO02,19,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,19.8,4.3,0,1.0,0.0,0.0,0.0,3,0,10,41,9,21.0,13.0,15.142857142857142
2025-10-10,S016,SKU_ROO02,17,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,15.0,0.3,0,1.0,0.0,0.0,0.0,4,0,10,41,10,14.0,19.0,15.571428571428571
2025-10-11,S016,SKU_ROO02,12,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,16.3,0.3,0,1.0,0.0,0.0,0.0,5,1,10,41,11,15.0,10.0,15.142857142857142
2025-10-12,S016,SKU_ROO02,16,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,16.6,2.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,20.0,17.0,14.571428571428571
2025-10-13,S016,SKU_ROO02,21,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,10.0,12.0,16.142857142857142
2025-10-14,S016,SKU_ROO02,8,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,17.0,1.2,0,1.0,0.0,0.0,0.0,1,0,10,42,14,14.0,10.0,15.285714285714286
2025-10-15,S016,SKU_ROO02,11,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,13.7,0.0,0,1.0,0.0,0.0,0.0,2,0,10,42,15,14.0,22.0,14.857142857142858
2025-10-16,S016,SKU_ROO02,5,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,15.9,4.7,0,1.0,0.0,0.0,0.0,3,0,10,42,16,19.0,21.0,12.857142857142858
2025-10-17,S016,SKU_ROO02,18,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,19.3,1.3,0,1.0,0.0,0.0,0.0,4,0,10,42,17,17.0,14.0,13.0
2025-10-18,S016,SKU_ROO02,17,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,14.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,42,18,12.0,15.0,13.714285714285714
2025-10-19,S016,SKU_ROO02,11,1.57,0,Root Vegetables,14,1.568702150412296,Midlands,Extra,Medium,14.0,3.5,0,1.0,0.0,0.0,0.0,6,1,10,42,19,16.0,20.0,13.0
2025-09-22,S016,SKU_ROO03,16,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,14.9,2.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,16.0
2025-09-23,S016,SKU_ROO03,10,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,19.1,5.0,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,13.0
2025-09-24,S016,SKU_ROO03,17,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,20.1,3.8,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,14.333333333333334
2025-09-25,S016,SKU_ROO03,11,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,18.0,2.9,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,13.5
2025-09-26,S016,SKU_ROO03,16,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,17.6,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,14.0
2025-09-27,S016,SKU_ROO03,27,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,14.4,3.0,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,16.166666666666668
2025-09-28,S016,SKU_ROO03,21,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,15.7,2.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,16.857142857142858
2025-09-29,S016,SKU_ROO03,12,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,17.4,3.4,0,1.0,0.0,0.0,0.0,0,0,9,40,29,16.0,,16.285714285714285
2025-09-30,S016,SKU_ROO03,12,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,16.2,4.2,0,1.0,0.0,0.0,0.0,1,0,9,40,30,10.0,,16.571428571428573
2025-10-01,S016,SKU_ROO03,10,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,13.7,1.7,0,1.0,0.0,0.0,0.0,2,0,10,40,1,17.0,,15.571428571428571
2025-10-02,S016,SKU_ROO03,12,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,14.6,0.0,0,1.0,0.0,0.0,0.0,3,0,10,40,2,11.0,,15.714285714285714
2025-10-03,S016,SKU_ROO03,18,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,15.8,1.8,0,1.0,0.0,0.0,0.0,4,0,10,40,3,16.0,,16.0
2025-10-04,S016,SKU_ROO03,10,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,19.0,3.9,0,1.0,0.0,0.0,0.0,5,1,10,40,4,27.0,,13.571428571428571
2025-10-05,S016,SKU_ROO03,15,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,14.0,5.8,0,1.0,0.0,0.0,0.0,6,1,10,40,5,21.0,,12.714285714285714
2025-10-06,S016,SKU_ROO03,16,1.23,1,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,18.4,2.9,0,1.0,0.0,0.2,1.3,0,0,10,41,6,12.0,16.0,13.285714285714286
2025-10-07,S016,SKU_ROO03,11,1.23,1,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,15.5,0.6,0,1.0,0.0,0.2,1.3,1,0,10,41,7,12.0,10.0,13.142857142857142
2025-10-08,S016,SKU_ROO03,21,1.23,1,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,15.3,3.6,0,1.0,0.0,0.2,1.3,2,0,10,41,8,10.0,17.0,14.714285714285714
2025-10-09,S016,SKU_ROO03,19,1.23,1,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,19.8,4.3,0,1.0,0.0,0.2,1.3,3,0,10,41,9,12.0,11.0,15.714285714285714
2025-10-10,S016,SKU_ROO03,21,1.23,1,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,15.0,0.3,0,1.0,0.0,0.2,1.3,4,0,10,41,10,18.0,16.0,16.142857142857142
2025-10-11,S016,SKU_ROO03,23,1.23,1,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,16.3,0.3,0,1.0,0.0,0.2,1.3,5,1,10,41,11,10.0,27.0,18.0
2025-10-12,S016,SKU_ROO03,16,1.23,1,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,16.6,2.8,0,1.0,0.0,0.2,1.3,6,1,10,41,12,15.0,21.0,18.142857142857142
2025-10-13,S016,SKU_ROO03,11,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,16.0,12.0,17.428571428571427
2025-10-14,S016,SKU_ROO03,16,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,17.0,1.2,0,1.0,0.0,0.0,0.0,1,0,10,42,14,11.0,12.0,18.142857142857142
2025-10-15,S016,SKU_ROO03,14,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,13.7,0.0,0,1.0,0.0,0.0,0.0,2,0,10,42,15,21.0,10.0,17.142857142857142
2025-10-16,S016,SKU_ROO03,10,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,15.9,4.7,0,1.0,0.0,0.0,0.0,3,0,10,42,16,19.0,12.0,15.857142857142858
2025-10-17,S016,SKU_ROO03,22,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,19.3,1.3,0,1.0,0.0,0.0,0.0,4,0,10,42,17,21.0,18.0,16.0
2025-10-18,S016,SKU_ROO03,10,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,14.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,42,18,23.0,10.0,14.142857142857142
2025-10-19,S016,SKU_ROO03,11,1.53,0,Root Vegetables,14,1.531787992434303,Midlands,Extra,Medium,14.0,3.5,0,1.0,0.0,0.0,0.0,6,1,10,42,19,16.0,15.0,13.428571428571429
2025-09-22,S016,SKU_ROO04,14,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,14.9,2.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,14.0
2025-09-23,S016,SKU_ROO04,14,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,19.1,5.0,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,14.0
2025-09-24,S016,SKU_ROO04,22,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,20.1,3.8,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,16.666666666666668
2025-09-25,S016,SKU_ROO04,13,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,18.0,2.9,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,15.75
2025-09-26,S016,SKU_ROO04,15,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,17.6,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,15.6
2025-09-27,S016,SKU_ROO04,18,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,14.4,3.0,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,16.0
2025-09-28,S016,SKU_ROO04,10,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,15.7,2.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,15.142857142857142
2025-09-29,S016,SKU_ROO04,11,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,17.4,3.4,0,1.0,0.0,0.0,0.0,0,0,9,40,29,14.0,,14.714285714285714
2025-09-30,S016,SKU_ROO04,10,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,16.2,4.2,0,1.0,0.0,0.0,0.0,1,0,9,40,30,14.0,,14.142857142857142
2025-10-01,S016,SKU_ROO04,16,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,13.7,1.7,0,1.0,0.0,0.0,0.0,2,0,10,40,1,22.0,,13.285714285714286
2025-10-02,S016,SKU_ROO04,16,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,14.6,0.0,0,1.0,0.0,0.0,0.0,3,0,10,40,2,13.0,,13.714285714285714
2025-10-03,S016,SKU_ROO04,14,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,15.8,1.8,0,1.0,0.0,0.0,0.0,4,0,10,40,3,15.0,,13.571428571428571
2025-10-04,S016,SKU_ROO04,13,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,19.0,3.9,0,1.0,0.0,0.0,0.0,5,1,10,40,4,18.0,,12.857142857142858
2025-10-05,S016,SKU_ROO04,12,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,14.0,5.8,0,1.0,0.0,0.0,0.0,6,1,10,40,5,10.0,,13.142857142857142
2025-10-06,S016,SKU_ROO04,16,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,18.4,2.9,0,1.0,0.0,0.0,0.0,0,0,10,41,6,11.0,14.0,13.857142857142858
2025-10-07,S016,SKU_ROO04,16,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,15.5,0.6,0,1.0,0.0,0.0,0.0,1,0,10,41,7,10.0,14.0,14.714285714285714
2025-10-08,S016,SKU_ROO04,13,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,15.3,3.6,0,1.0,0.0,0.0,0.0,2,0,10,41,8,16.0,22.0,14.285714285714286
2025-10-09,S016,SKU_ROO04,11,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,19.8,4.3,0,1.0,0.0,0.0,0.0,3,0,10,41,9,16.0,13.0,13.571428571428571
2025-10-10,S016,SKU_ROO04,20,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,15.0,0.3,0,1.0,0.0,0.0,0.0,4,0,10,41,10,14.0,15.0,14.428571428571429
2025-10-11,S016,SKU_ROO04,19,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,16.3,0.3,0,1.0,0.0,0.0,0.0,5,1,10,41,11,13.0,18.0,15.285714285714286
2025-10-12,S016,SKU_ROO04,15,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,16.6,2.8,0,1.0,0.0,0.0,0.0,6,1,10,41,12,12.0,10.0,15.714285714285714
2025-10-13,S016,SKU_ROO04,16,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,16.0,11.0,15.714285714285714
2025-10-14,S016,SKU_ROO04,10,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,17.0,1.2,0,1.0,0.0,0.0,0.0,1,0,10,42,14,16.0,10.0,14.857142857142858
2025-10-15,S016,SKU_ROO04,11,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,13.7,0.0,0,1.0,0.0,0.0,0.0,2,0,10,42,15,13.0,16.0,14.571428571428571
2025-10-16,S016,SKU_ROO04,13,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,15.9,4.7,0,1.0,0.0,0.0,0.0,3,0,10,42,16,11.0,16.0,14.857142857142858
2025-10-17,S016,SKU_ROO04,14,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,19.3,1.3,0,1.0,0.0,0.0,0.0,4,0,10,42,17,20.0,14.0,14.0
2025-10-18,S016,SKU_ROO04,12,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,14.8,3.7,0,1.0,0.0,0.0,0.0,5,1,10,42,18,19.0,13.0,13.0
2025-10-19,S016,SKU_ROO04,14,1.46,0,Root Vegetables,14,1.457539718563282,Midlands,Extra,Medium,14.0,3.5,0,1.0,0.0,0.0,0.0,6,1,10,42,19,15.0,12.0,12.857142857142858
2025-09-22,S016,SKU_TOM01,14,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,14.9,2.3,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,14.0
2025-09-23,S016,SKU_TOM01,12,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,19.1,5.0,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,13.0
2025-09-24,S016,SKU_TOM01,16,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,20.1,3.8,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,14.0
2025-09-25,S016,SKU_TOM01,14,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,18.0,2.9,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,14.0
2025-09-26,S016,SKU_TOM01,19,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,17.6,1.2,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,15.0
2025-09-27,S016,SKU_TOM01,21,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,14.4,3.0,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,16.0
2025-09-28,S016,SKU_TOM01,14,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,15.7,2.3,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,15.714285714285714
2025-09-29,S016,SKU_TOM01,16,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,17.4,3.4,0,1.0,0.0,0.0,0.0,0,0,9,40,29,14.0,,16.0
2025-09-30,S016,SKU_TOM01,15,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,16.2,4.2,0,1.0,0.0,0.0,0.0,1,0,9,40,30,12.0,,16.428571428571427
2025-10-01,S016,SKU_TOM01,10,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,13.7,1.7,0,1.0,0.0,0.0,0.0,2,0,10,40,1,16.0,,15.571428571428571
2025-10-02,S016,SKU_TOM01,17,2.14,0,Tomatoes,6,2.138882051711225,Midlands,Extra,Medium,14.6,0.0,0,1.0,0.0,0.0,0.0,3,0,10,40,2,14.0,,16.0
